9110	63	0.2969
16535	10050	0.1054
1375	1901	0.2487
5774	4323	0.0036
689	3837	0.0357
17506	17507	0.1176
17508	17509	0.5556
17510	17511	0.4924
5078	6039	0.0021
17512	14061	0.0115
4815	17513	0.0213
15583	5587	0.1067
6227	7701	0.2495
4171	3905	0.0392
7223	1020	0.0030
11035	9142	0.6462
2502	10096	0.1876
17515	1113	0.0173
9417	9416	0.1111
9566	15019	0.1111
7415	3186	0.0003
1373	3258	0.0838
2789	5386	0.0933
704	5831	0.0250
14693	15602	0.0385
10668	7553	0.0015
5201	7992	0.5000
2023	17519	0.1250
4868	2186	0.0178
6626	3393	0.1528
2244	16431	0.0005
17520	3867	0.3220
7158	12176	0.0586
13115	1941	0.3560
17521	5386	0.0001
11448	17522	0.0038
2483	2054	0.0232
1005	4145	0.0217
6436	4968	0.0800
5558	11019	0.1030
17523	5386	0.0451
74	8811	0.0400
791	5386	0.0005
5003	15858	0.1076
6990	3326	0.0036
1985	14318	0.2049
6100	9182	0.0065
1864	3451	0.0003
9499	152	0.0880
8032	5386	0.0170
7944	3755	0.0453
3750	11168	0.9723
4313	7289	0.0202
13924	14236	0.8251
2553	2852	0.0909
17526	5386	0.0002
6833	6445	0.0644
757	3083	0.0136
16292	5748	0.1261
17530	1901	0.1239
2419	4833	0.5720
489	4695	0.0435
5686	17532	0.0970
17533	15851	0.0029
9431	11767	0.0229
3827	848	0.0279
3978	116	0.1406
8571	1745	0.0509
14026	5884	0.0001
6366	17534	0.0001
11271	2020	0.1124
3509	4926	0.0340
4	5343	0.0749
17535	15213	0.1012
5535	10668	0.0001
4223	4600	0.3942
11680	11007	0.3077
2328	17537	0.2500
15213	17535	0.0864
3056	2049	0.0250
14436	9303	0.0634
59	9215	0.0500
6721	6801	0.0833
1457	5386	0.3068
9184	17538	0.4208
12333	2946	0.0979
2573	2144	0.0065
4961	410	0.0828
6927	4147	0.1250
10420	163	0.0028
6842	11660	0.0004
4716	3234	0.0252
12035	229	0.2107
12914	7327	0.1446
8634	3062	0.5871
15171	7441	0.0622
6396	17542	0.1493
5479	7424	0.0063
9389	1999	0.0001
14428	9303	0.0294
6245	3614	0.0293
3256	13078	0.0720
5271	300	0.0082
1318	1306	0.0023
3464	1941	0.0315
608	3962	0.0063
63	4974	0.0467
5538	9320	0.0612
7295	3330	0.1072
1097	3493	0.0105
2544	2106	0.0001
12974	1281	0.0239
4310	6717	0.1922
6329	3494	0.5000
3468	17547	0.0598
2350	1082	0.0005
1212	757	0.0010
13538	5386	0.5999
17549	5896	0.0181
17552	5386	0.0505
16100	4783	0.0432
17553	5386	0.1281
830	688	0.0094
13624	3442	0.0721
468	1565	0.0020
761	11368	0.0329
185	5524	0.0336
17554	3923	0.2074
7001	13308	0.3359
15347	7594	0.1341
1768	5386	0.1985
17555	5386	0.0264
1025	8046	0.2995
7490	16543	0.2431
5208	7137	0.0077
4416	17557	0.1072
7590	4319	0.4898
13095	7920	0.3151
4808	3729	0.0541
903	1754	0.0181
17561	2242	0.4795
7407	16255	0.5000
17563	17564	0.0222
7514	1924	0.0089
1386	1556	0.0221
14889	7504	0.0138
960	14471	0.0833
1530	7747	0.0181
13803	7003	0.0014
6652	16049	0.0132
11145	5651	0.0088
5981	1355	0.0456
11463	2404	0.0406
1418	12853	0.1062
4446	14473	0.3970
12553	1093	0.0007
10812	2469	0.2500
1043	1658	0.2371
213	9038	0.0002
17571	2242	0.0257
8566	11562	0.0030
7214	6102	0.0225
17572	16920	0.1393
751	15759	0.0411
10668	5535	0.0038
17577	12263	0.3809
853	7630	0.0208
4410	7250	0.0677
6245	6781	0.0808
1265	1962	0.0395
304	2422	0.0475
9507	2814	0.1275
17580	13655	0.4875
3622	1362	0.0532
17582	12074	0.4944
2035	4561	0.0241
16496	335	0.0345
4427	2826	0.0028
1379	3560	0.0026
23	17394	0.2000
2285	13890	0.0500
5386	1209	0.0349
5749	5473	0.0244
9162	17583	0.0147
2932	17584	0.0556
11013	5473	0.0033
252	1486	0.1818
6299	9189	0.1274
15283	7536	0.0457
2958	2585	0.1423
3753	5496	0.0002
4615	992	0.0488
15564	9380	0.1975
12547	10014	0.0001
17581	15019	0.9513
12686	2928	0.0588
6513	1362	0.0065
10907	1547	0.1429
8986	8278	0.2529
3236	7911	0.0294
17592	3758	0.3617
1260	8228	0.0566
9802	8271	0.0222
7761	9575	0.0593
4520	1983	0.1705
417	6847	0.0589
5013	5012	0.2007
17597	2878	0.0090
7633	4075	0.0297
17598	15842	0.0004
4498	12194	0.0326
5558	5572	0.1626
12023	7242	0.0511
3741	1076	0.0329
13890	2285	0.0323
1018	15868	0.0154
4279	13161	0.1269
12853	4474	0.1418
3434	17398	0.1111
2777	4580	0.0001
13119	1646	0.0604
3930	853	0.0001
3359	13458	0.0250
7075	14761	0.0009
2133	3181	0.0060
14407	2753	0.0335
3683	17601	0.0354
6824	14902	0.0266
4563	12874	0.0302
1320	15595	0.0312
1926	10291	0.1083
17605	3341	0.1667
4902	15096	0.3370
2972	12263	0.0438
7514	1556	0.0008
3876	6606	0.2708
9144	12972	0.0185
4057	2234	0.0004
4427	10010	0.0243
3991	3238	0.0657
4661	8634	0.0015
4570	9815	0.3268
1673	9848	0.3069
4257	5241	0.0003
12697	1823	0.0024
3668	3296	0.0167
5031	6142	0.0208
10461	3256	0.0577
2957	17566	0.0185
10352	33	0.0148
14510	7077	0.1665
17617	1383	0.0003
12167	4471	0.0001
80	2791	0.0133
17619	352	0.3422
6071	375	0.0126
11010	17620	0.0201
2135	14652	0.1250
14707	17622	0.0056
6456	13311	0.0046
5035	172	0.0245
10959	16786	0.1062
2287	918	0.1286
11432	4809	0.3333
10959	5312	0.0004
5715	13584	0.1064
4959	2711	0.1598
17625	33	0.0261
1494	730	0.2722
206	3987	0.0576
4164	6920	0.0861
3604	17627	0.0446
11739	17294	0.1000
2012	7818	0.0223
2067	4241	0.0854
4779	17629	0.3333
5804	1073	0.2148
3965	17180	0.4257
644	10502	0.0078
2035	17634	0.0056
591	2585	0.0103
16468	7727	0.5000
6139	7537	0.1057
4471	1940	0.0001
1212	1393	0.2269
12176	3186	0.0151
869	13488	0.0306
8738	918	0.1217
17636	11486	0.0714
11145	17637	0.0758
14707	2494	0.0158
1818	17639	0.0001
6074	6073	0.1051
1403	3485	0.0421
5973	3493	0.0607
1291	11532	0.0046
17641	43	0.1309
11962	1900	0.0410
643	642	0.0090
3525	3839	0.0274
2443	15849	0.2165
13630	6014	0.1053
3179	857	0.1122
3451	2594	0.2186
17642	10776	0.0947
3856	16683	0.0651
530	11328	0.0456
10043	13219	0.0313
8455	14973	0.1667
5784	17646	0.2039
5898	17649	0.0068
8449	1217	0.1120
8871	673	0.1056
1194	17651	0.0493
17652	2379	0.1080
17655	9254	0.4909
5743	7441	0.0104
4785	33	0.5257
608	3115	0.3347
760	3580	0.0030
15975	221	0.0974
817	5186	0.0001
6973	4537	0.0001
642	17656	0.0105
3395	7289	0.0003
17660	3264	0.1931
7946	14210	0.0011
16884	7507	0.0579
11571	921	0.2231
6765	33	0.0073
8331	9980	0.0001
506	780	0.1624
8928	1658	0.2055
5075	3946	0.0076
14947	11294	0.4720
7163	11266	0.0588
3731	1551	0.2703
12171	2964	0.0029
13105	33	0.0199
17662	13549	0.0084
10076	13091	0.1010
3991	751	0.0308
7367	506	0.0075
1939	17663	0.0385
9834	354	0.1595
14661	4569	0.2421
17664	17665	0.2000
627	16018	0.0038
2131	642	0.0001
7639	9834	0.0024
5834	2946	0.1290
1123	642	0.0328
3509	17666	0.1080
971	6087	0.0041
8384	1512	0.0395
5623	3472	0.0125
13400	4471	0.0008
8437	2181	0.5000
14993	2328	0.0031
15643	2675	0.0151
5900	1597	0.2308
446	334	0.0118
2726	11783	0.1171
12101	5557	0.1669
17671	3908	0.0066
2601	17398	0.0091
2465	17674	0.0001
4691	140	0.1292
2254	9814	0.0110
17676	2779	0.0260
11636	5626	0.0836
206	4750	0.2882
1150	8961	0.0152
5801	17680	0.4424
358	95	0.6421
8333	2777	0.0004
17682	1385	0.5913
11030	17684	0.1455
5812	10289	0.0737
4143	853	0.0187
17685	17686	0.0286
17688	10203	0.1250
10697	2682	0.4628
9262	2453	0.0667
10971	6434	0.0103
11030	7386	0.0245
9166	9385	0.0354
1225	7882	0.0006
4758	14969	0.0018
7543	15173	0.5100
548	8175	0.8344
4296	17047	0.1590
17694	1385	0.0003
1692	5419	0.1995
302	1	0.0001
559	17696	0.0222
4000	17697	0.0162
13724	17698	0.0006
5211	8752	0.2868
13881	5284	0.0101
17343	608	0.1420
1967	3664	0.0244
16527	5036	0.0950
7822	181	0.0958
2020	2580	0.0110
2468	9863	0.0105
741	2739	0.0051
4437	7747	0.0686
3299	1330	0.0039
367	10713	0.1477
16838	8493	0.1214
7824	12260	0.0955
5954	450	0.1451
606	10535	0.0894
4498	13545	0.0064
7124	6896	0.0001
6273	7335	0.0003
9418	5557	0.0003
17711	6343	0.0006
8037	95	0.0694
17712	6754	0.0009
1613	3773	0.0226
6516	5755	0.1403
1303	7833	0.0003
5363	9425	0.0359
897	7536	0.1580
3694	3834	0.0224
1900	13013	0.0205
16663	15019	0.4811
6314	2057	0.0024
3272	3254	0.0090
17715	14949	0.0001
17716	7611	0.2855
7245	328	0.0001
7289	2458	0.0001
7127	8285	0.0208
4577	17718	0.0370
916	17719	0.0370
15631	14184	0.0417
5258	2625	0.0683
629	17723	0.0012
14132	5905	0.0249
8188	6410	0.0481
2763	4561	0.0149
8265	341	0.0003
17728	4021	0.4836
3896	3734	0.3978
13373	13372	0.4466
12710	1553	0.0016
5465	13624	0.0414
692	2733	0.0357
1775	5284	0.1111
8555	2328	0.0175
1545	560	0.0002
680	11410	0.0070
1902	9344	0.2456
3005	9964	0.1667
6020	2315	0.0326
9910	12719	0.1102
8230	4913	0.3023
5306	5793	0.0313
306	3442	0.1085
5104	3967	0.0408
9171	1385	0.0863
11872	7536	0.0972
5377	12408	0.0261
4661	781	0.0801
971	2753	0.0023
5421	10106	0.2923
1365	9664	0.2367
10980	1984	0.2105
6566	14294	0.0714
5857	396	0.1001
2512	3908	0.0020
1459	2634	0.0979
8393	4169	0.0218
6519	17738	0.1133
2902	5363	0.0957
17739	1073	0.0129
11536	3908	0.0175
2396	10014	0.1891
3793	3326	0.0951
3679	1871	0.0004
12798	7761	0.0020
4435	6450	0.0071
8584	16496	0.0536
33	6755	0.0877
5378	15465	0.1940
13535	8509	0.0086
7143	15679	0.1821
911	3935	0.4259
4622	1597	0.3500
15983	7821	0.0096
4360	17194	0.0859
820	781	0.0250
17743	17744	0.2500
17720	15940	0.5590
17745	5988	0.1498
2971	5510	0.0003
8570	9044	0.0403
5208	5676	0.3984
3732	13117	0.0383
1341	1362	0.0001
2608	17746	0.3072
5102	10989	0.0572
17747	328	0.0008
328	6755	0.0215
3327	7756	0.0428
9151	8477	0.0217
13763	1347	0.0621
11030	17749	0.2552
9236	14143	0.0158
6053	17750	0.0550
17752	7913	0.1286
15302	2462	0.0005
1217	781	0.0287
7026	8884	0.0106
11192	11080	0.0676
1024	110	0.0277
17754	17575	0.1429
11531	4048	0.0499
4019	2328	0.0003
12753	17755	0.0542
1195	11294	0.0874
17756	17757	0.0335
17758	8248	0.0605
13393	17759	0.2500
4959	9144	0.3123
2030	7092	0.0493
667	2837	0.0037
8434	17763	0.0278
5814	8173	0.0002
9337	17765	0.0588
590	730	0.0222
7616	13888	0.0050
4674	10312	0.0172
14647	2984	0.0902
1107	5473	0.0115
3476	7206	0.1837
16766	17772	0.0455
17774	5473	0.0023
6168	5102	0.0057
16800	17775	0.0066
11644	33	0.0022
11973	7587	0.1429
5511	3133	0.1258
2578	757	0.0080
16267	17776	0.2052
5032	4483	0.4203
4139	8690	0.2591
13443	8785	0.6250
98	687	0.1516
1089	1088	0.3224
306	3934	0.0072
8644	2382	0.0117
8116	2777	0.0142
9531	2069	0.0123
1029	2324	0.0276
2880	5976	0.2363
12233	5675	0.3263
800	3030	0.0243
17781	9922	0.0136
7333	7507	0.0435
17782	13349	0.2124
17557	17783	0.2269
6156	17784	0.0001
3370	1784	0.1216
7989	9545	0.1000
741	17785	0.1376
8072	4016	0.2322
6332	14834	0.5000
10393	15620	0.5000
13535	7052	0.0092
644	8652	0.0150
9357	2837	0.0011
9029	13064	0.0684
12958	17763	0.2500
15674	8228	0.0015
1215	17788	0.2000
206	7534	0.0666
4755	12352	0.5395
17791	14966	0.0071
12328	9241	0.1570
2957	17792	0.1251
11360	8316	0.2256
5274	3639	0.0142
16665	2207	0.0007
3126	5473	0.0029
317	7911	0.1271
17793	17135	0.0278
16762	9848	0.0363
1794	17794	0.0132
17795	5155	0.1853
1463	17796	0.0400
1751	1	0.0004
10437	9545	0.1110
7692	334	0.3616
8395	6267	0.0379
3798	193	0.0571
1740	12540	0.0064
12950	13938	0.0056
1751	328	0.0220
3773	7273	0.0616
12769	1465	0.2655
5232	17747	0.1250
1699	17801	0.0038
5198	1097	0.0655
3757	10221	0.0007
9357	1097	0.0387
4781	2925	0.0001
13065	17804	0.1786
5293	8524	0.1852
10825	17805	0.0222
7132	17807	0.5714
4075	1097	0.1486
17809	638	0.0577
3119	9460	0.0422
33	243	0.0002
11404	15413	0.0500
10685	7824	0.0292
730	5529	0.0926
3477	8793	0.1124
17811	1385	0.0768
5837	7025	0.0723
10929	11294	0.0001
16663	7003	0.2347
6223	6245	0.1106
9601	2516	0.1907
15273	1000	0.0251
17815	887	0.0154
10189	5197	0.0052
7886	4222	0.0380
9094	153	0.2193
5903	3855	0.2546
17293	11017	0.3423
13842	3662	0.0001
5005	17817	0.2500
740	4194	0.0931
4388	3275	0.0423
12830	17818	0.1429
6102	17819	0.0301
6991	17821	0.1069
2544	4474	0.7138
2419	14452	0.0309
3597	7776	0.0811
12054	11885	0.0050
11846	6640	0.0189
40	3652	0.0384
3091	8609	0.0004
6584	9275	0.1949
5472	988	0.0046
609	12891	0.0076
380	17827	0.0001
1892	6268	0.0169
17828	17829	0.5000
12909	2453	0.0114
1465	15782	0.0316
2200	1894	0.0002
2067	1824	0.0797
8508	3472	0.2892
14259	8475	0.0048
1122	6273	0.0368
5023	8914	0.0249
390	5197	0.1796
11644	17830	0.0041
570	9811	0.0473
3679	9933	0.0671
2032	16073	0.0089
15773	1282	0.0267
10549	766	0.8357
14249	4560	0.1549
1193	885	0.0006
4097	2469	0.0731
5147	17833	0.2000
4316	11718	0.0002
3946	11630	0.1812
4697	1385	0.0007
10304	16952	0.2172
16842	2843	0.3772
7881	17835	0.2945
13376	8110	0.0110
4808	4095	0.0945
5906	1733	0.1858
6350	13698	0.0548
9170	6146	0.1689
11611	12157	0.3995
2876	1359	0.7035
11132	3826	0.2245
10979	17841	0.0667
3130	17843	0.0146
1074	1874	0.0976
3644	2937	0.0780
13764	441	0.0205
1291	17844	0.0038
8578	4711	0.0908
12730	2328	0.1834
830	7854	0.1186
8325	7507	0.0829
1691	629	0.2776
2768	5677	0.1736
15089	3935	0.0373
3079	7580	0.0315
11112	6118	0.0487
1877	6118	0.0018
4715	5047	0.0111
33	9199	0.0906
1024	13150	0.0072
16455	5106	0.1667
12205	1192	0.0003
15151	7939	0.1429
3262	7315	0.0232
5923	17399	0.0401
17845	1385	0.3590
5790	5789	0.2500
3355	853	0.0418
17849	1178	0.3220
6680	11002	0.0222
10023	4846	0.0148
1890	2967	0.0041
7522	3401	0.0175
1006	6480	0.0796
9284	2802	0.0078
15700	1920	0.1022
17853	14655	0.1429
4244	1910	0.0011
1065	17854	0.2000
2195	708	0.0241
6751	9388	0.2222
8057	219	0.0728
8955	17855	0.2363
3710	8868	0.0033
6861	4557	0.6912
17693	13865	0.3333
642	7350	0.0106
403	5906	0.0266
3598	7824	0.1904
3900	11998	0.1429
8289	17856	0.0203
5489	17857	0.0107
3150	7481	0.0690
1374	6932	0.2128
2719	1384	0.0430
2645	11275	0.0736
814	17858	0.2791
1475	2466	0.1138
10215	4267	0.0161
3452	9150	0.0113
3136	328	0.0180
15185	4753	0.1715
713	191	0.0823
1674	4125	0.0493
16969	2013	0.0769
15037	3778	0.0501
8821	7779	0.0003
17861	1385	0.0251
2642	993	0.0917
9224	6775	0.0327
7920	10011	0.0023
15134	17863	0.0731
1729	3826	0.0263
7699	1385	0.0659
1516	17865	0.0196
17866	3952	0.2058
14503	17867	0.1123
8420	1385	0.4076
8552	2443	0.4492
14618	2478	0.2808
12432	4541	0.0187
13067	13061	0.0037
1209	9719	0.0112
7402	1062	0.0200
2074	13823	0.3750
4353	6273	0.0450
782	4287	0.0005
7543	17871	0.1355
9591	1070	0.2653
8752	3044	0.0596
17872	17873	0.5000
16586	6962	0.1886
6320	14053	0.0001
11011	17874	0.0030
4299	17291	0.0226
5441	1094	0.2394
6992	1385	0.0006
987	5197	0.0001
17885	33	0.1453
228	5096	0.0906
11142	3580	0.0003
10537	328	0.0001
13379	1385	0.0824
11981	6990	0.0375
7507	8325	0.0588
17886	7313	0.0201
4326	17291	0.0173
5726	1457	0.0001
7161	15185	0.0013
2989	17891	0.0909
17892	8858	0.6858
3465	15897	0.7887
12474	1860	0.0038
2574	1016	0.0949
1755	7930	0.4495
12689	8537	0.0231
5359	3319	0.0002
16954	2737	0.6428
803	3205	0.0542
7193	1353	0.0547
2590	4601	0.1667
6869	17620	0.0295
7247	8850	0.0769
16326	13171	0.0365
2768	7663	0.2458
15074	16484	0.0909
17895	1097	0.2294
17896	2849	0.1544
3679	6480	0.0634
145	6755	0.1563
538	3862	0.0556
8174	2328	0.0040
12318	948	0.0079
17897	17898	0.4805
3168	16450	0.4700
17899	16464	0.1428
3290	155	0.1181
15903	1097	0.0129
11027	72	0.1638
4340	7183	0.0850
17902	2925	0.0029
993	14946	0.0270
9067	1093	0.2494
5627	4866	0.0709
4970	17903	0.0043
5928	2622	0.0471
9778	14598	0.0009
13525	4431	0.0185
14407	8471	0.0738
17907	1511	0.0011
4160	8957	0.2222
17909	10711	0.2765
3	1759	0.0026
17387	5301	0.0315
6981	12644	0.0416
10407	9478	0.0397
14779	2326	0.2332
3755	17857	0.0560
7757	3683	0.3333
2058	13700	0.0179
9821	17915	0.0682
16920	1097	0.1916
4615	11561	0.0001
848	4554	0.0551
1685	2877	0.0440
1160	17918	0.0599
213	17919	0.1304
8994	8227	0.0445
17920	1536	0.2873
2958	3835	0.0008
2494	697	0.1223
5470	5514	0.0001
1775	1457	0.1052
3129	8488	0.0172
3555	17922	0.0010
1670	10318	0.0431
9294	2176	0.0530
12096	16740	0.0051
236	595	0.0104
4299	13917	0.0171
11929	17924	0.5000
4506	3295	0.0142
7768	1097	0.0331
10675	903	0.0302
3028	4557	0.0104
17241	14248	0.5000
8556	17925	0.0909
2067	17926	0.0158
1916	1220	0.4070
11786	3538	0.0177
4040	1097	0.0004
4845	2731	0.0002
17931	2067	0.1149
9124	7825	0.2262
17932	6339	0.1667
4622	8928	0.2500
2937	3768	0.0052
3286	2264	0.7067
33	17933	0.0084
5918	17934	0.1818
9368	11644	0.0876
14915	9131	0.2119
5193	2264	0.0541
12016	9555	0.0068
7757	2914	0.6453
15019	16663	0.0078
2489	1097	0.0257
17936	4078	0.0021
396	2548	0.0443
13204	3362	0.3705
2012	16117	0.0169
17938	17939	0.0463
3130	12582	0.0118
9902	6656	0.0843
9074	228	0.0321
17941	742	0.0135
4747	7233	0.5166
592	6948	0.1111
114	6574	0.0001
850	7139	0.0816
7381	16909	0.0817
14364	7536	0.5322
11222	15373	0.0433
3855	13438	0.0657
10804	3724	0.0007
8472	2466	0.0001
17629	16625	0.2000
12417	1097	0.1326
455	17146	0.0265
199	116	0.0163
1006	14199	0.0177
5720	15532	0.0709
88	644	0.0758
733	8875	0.1242
9831	3375	0.1257
544	12076	0.0934
15373	1097	0.0291
4392	1948	0.0687
4368	6436	0.0347
11011	7474	0.0076
9239	16560	0.1836
2544	3935	0.5800
1982	1981	0.0500
1425	9605	0.0005
10364	9934	0.2539
1047	5312	0.2939
6646	8173	0.0048
6681	12372	0.0450
2574	8173	0.0001
15335	5489	0.0291
7247	2447	0.0925
4282	5197	0.0036
17399	1208	0.1591
819	15742	0.1812
1685	462	0.0133
5217	16046	0.0158
4395	15874	0.2786
9496	1360	0.0003
2228	2227	0.0261
17950	9303	0.0004
1432	3930	0.6401
16496	8507	0.0008
10915	1097	0.0627
17953	1198	0.2522
7137	191	0.0633
9342	3639	0.0013
81	1385	0.0452
17954	12150	0.1333
10295	17781	0.2171
11173	12016	0.5129
644	3998	0.0099
11847	1088	0.6820
12935	12051	0.1364
1818	15385	0.0601
6857	15317	0.3333
2422	7084	0.0584
3212	4532	0.0080
15658	8359	0.0001
17956	1097	0.1471
17957	6545	0.0306
15613	17958	0.3333
3620	16612	0.2111
8792	6855	0.0599
3924	3923	0.1219
12024	806	0.0972
10832	14654	0.1461
894	14654	0.2723
5501	17959	0.0680
12440	8130	0.1000
921	11571	0.1035
17960	1920	0.0812
2837	5820	0.0117
8444	1951	0.0416
13964	10870	0.0731
5155	17153	0.1875
1578	6647	0.0602
2166	11092	0.0041
330	5402	0.0002
16516	6682	0.5991
3562	8094	0.0026
11030	17137	0.0770
8031	5650	0.0195
10705	4527	0.4065
15508	2328	0.0017
2486	1759	0.3271
6791	2877	0.1189
4078	9014	0.0293
15558	15257	0.0206
5239	12955	0.1112
10242	1520	0.0832
2607	5539	0.0322
11030	17968	0.0139
17969	2087	0.3499
14647	14604	0.0491
17970	17971	0.0785
4505	2875	0.2237
17858	17973	0.0090
4647	8941	0.0543
17974	1405	0.3333
4187	17975	0.0196
2733	9275	0.0788
11030	1004	0.0038
285	17977	0.0222
7317	10490	0.0833
3930	5786	0.0130
653	1097	0.0133
10174	12150	0.3075
5154	14882	0.0447
3335	2654	0.6881
12850	4426	0.1165
3888	4565	0.0104
2331	887	0.2824
10037	10989	0.0634
15070	12606	0.1538
1685	181	0.0055
1273	3575	0.0077
3242	13642	0.0003
742	17353	0.2205
12091	2328	0.1744
7867	7866	0.0121
5079	14622	0.0119
6886	2737	0.0212
2067	5315	0.0337
3819	3993	0.0195
817	15558	0.0001
17984	4541	0.0065
1581	5757	0.0356
7277	14481	0.1193
3577	7094	0.0526
11170	5807	0.1333
11410	1097	0.2865
1926	7789	0.1135
1745	17781	0.2071
943	16890	0.0793
17704	6640	0.0038
3378	1218	0.0383
9421	44	0.0033
17898	17963	0.0312
1891	3802	0.2151
16470	10976	0.2022
63	7629	0.0143
17987	9989	0.5976
17988	3773	0.0333
375	9448	0.0421
17932	11046	0.3823
16053	2618	0.0003
8285	17280	0.3333
4676	1244	0.0545
3329	17993	0.0741
5956	14637	0.0323
6583	613	0.0018
1723	2590	0.0370
13313	17997	0.1434
7185	642	0.0022
4946	8937	0.0254
5558	2782	0.0517
7291	882	0.0003
3628	1008	0.0002
81	15670	0.1122
15190	7456	0.1220
1369	5166	0.0361
8046	6080	0.0049
2854	11567	0.0455
18007	7368	0.1264
27	16131	0.0071
18008	726	0.5001
8710	15597	0.0393
18009	7314	0.0002
18011	18012	0.0167
6024	6023	0.0034
6982	262	0.0002
6904	15200	0.1160
18015	367	0.2990
853	10248	0.0245
9028	7578	0.1675
3562	18018	0.0181
9133	637	0.1544
2212	8639	0.1333
13308	1143	0.0757
1908	5197	0.0064
762	16073	0.0396
5867	7955	0.1976
3941	832	0.0010
2696	3254	0.0905
5536	575	0.0139
4356	2928	0.1872
3328	1816	0.0001
18023	15541	0.1000
319	3402	0.0008
2491	14709	0.4454
11011	11926	0.0086
1209	3472	0.1122
15372	13720	0.0395
3614	2802	0.0360
10408	9192	0.0017
18027	18028	0.0328
16282	11046	0.1496
12276	4445	0.0584
6814	10800	0.2312
18029	1697	0.1000
18030	5410	0.1255
4820	14962	0.2500
2984	7980	0.0390
18031	5267	0.0002
13597	266	0.0400
1775	6071	0.0157
33	18032	0.0173
5358	10244	0.9155
8777	10331	0.1429
14265	5508	0.0002
297	11377	0.0631
13596	4169	0.0159
3970	1752	0.1423
627	850	0.0132
8269	6023	0.0061
5536	6404	0.0427
1247	751	0.0004
7727	627	0.0422
1154	17925	0.0323
2580	8047	0.0968
114	4129	0.0094
8116	5385	0.0338
1209	10221	0.0017
8356	2694	0.0790
2984	11046	0.0965
13816	14459	0.0233
10452	938	0.0003
4959	15654	0.0178
18045	12013	0.0075
9888	4631	0.1408
13727	1920	0.1626
4473	2247	0.4995
15095	3117	0.2329
1079	12917	0.2196
943	13717	0.0037
3941	4758	0.2174
6720	16806	0.4319
5988	17745	0.0263
5981	4734	0.3058
2808	3472	0.1279
2481	8667	0.0003
11795	5241	0.0293
18046	7443	0.0099
1094	1894	0.1356
785	2779	0.0141
4934	157	0.0830
14643	10338	0.0572
3338	1985	0.0096
5603	5100	0.0806
6073	9767	0.0137
9787	3606	0.2500
18049	3044	0.2699
2628	6662	0.0076
5472	9464	0.1375
7617	5597	0.2365
601	14946	0.0001
18052	11795	0.0481
2253	16099	0.2000
10116	13241	0.3014
9349	2087	0.2164
18054	2675	0.0300
18055	7099	0.0002
15372	4592	0.0063
327	14889	0.2087
3698	13605	0.0952
18056	14097	0.0236
7517	3264	0.0009
11658	2131	0.0088
4934	6469	0.1429
15054	14279	0.0539
987	3964	0.1402
5379	6095	0.0339
5665	1123	0.0137
4003	367	0.0903
3855	16801	0.0738
12667	18057	0.0337
1158	17862	0.0544
7061	17884	0.0232
18061	18062	0.2878
8049	13938	0.0447
5100	11189	0.1224
4258	12794	0.0102
14442	13241	0.0741
1441	2737	0.0001
14458	16851	0.0473
7871	2626	0.0073
4084	6122	0.0575
18068	3662	0.2194
1877	5514	0.0218
572	4925	0.1293
4892	4368	0.3333
4754	5142	0.1333
2663	353	0.0041
11973	644	0.0001
10979	4663	0.1502
18070	10685	0.2512
2752	6379	0.0062
8798	15	0.0228
5	6073	0.3165
18072	18073	0.0890
16100	3753	0.0144
9491	18076	0.0833
668	222	0.0674
3743	14183	0.0513
13621	4445	0.3333
6919	2538	0.0247
33	17723	0.1872
712	1556	0.0439
18077	6290	0.3923
7831	13501	0.1689
18079	9098	0.1667
7237	6399	0.3397
5698	13040	0.0503
16820	3577	0.3369
8278	13131	0.0278
3793	2797	0.1331
4057	18082	0.0844
18083	1043	0.0290
7232	2466	0.1667
7781	709	0.0881
13013	1192	0.0106
7158	4396	0.3855
4057	6484	0.0414
2244	14661	0.0567
10021	16323	0.0750
2035	12136	0.0246
2175	806	0.1997
2827	1248	0.2049
1514	12336	0.0040
7178	8334	0.4196
1157	2731	0.0078
5953	14146	0.1250
13717	9464	0.3246
3325	14336	0.0012
2985	2797	0.0114
5232	4536	0.1111
7955	15135	0.0103
5092	2009	0.5790
914	3575	0.0001
12576	7443	0.0001
9613	935	0.0016
4187	17884	0.0104
12514	18096	0.0065
3085	4667	0.0113
930	9934	0.0115
10498	12800	0.0289
7931	3863	0.1080
5280	1741	0.0566
8571	702	0.2075
11681	6855	0.1428
10479	18100	0.4957
1811	4588	0.2775
13069	9816	0.1103
1523	7587	0.0312
10088	1355	0.3798
2791	1556	0.1504
14858	2903	0.0001
1361	7824	0.0012
14872	5748	0.0001
12452	993	0.0031
375	3130	0.0001
5516	735	0.0002
1697	7795	0.4708
8193	16540	0.0008
2436	552	0.0347
18106	18107	0.5000
1454	18108	0.0323
1940	9768	0.0001
438	3472	0.1477
9369	18109	0.0270
727	4527	0.0771
4884	6954	0.6466
5229	18110	0.0311
3026	2328	0.4999
5286	2009	0.1617
18111	18112	0.0058
4101	13033	0.0347
8	1649	0.0128
302	5166	0.0215
3654	3839	0.0037
377	9224	0.0189
4511	5431	0.0156
3663	290	0.0895
4927	2779	0.1196
15653	15127	0.1999
2577	10372	0.0010
4057	18116	0.0169
8714	1986	0.6768
1744	627	0.0040
